composition,Dmax,GFA,Tg,Tx,Tl
Cu40.9Mg36.4Ca22.7,1.5,BMG,394,414,821
Cu40.9Mg31.8Ca27.3,3,BMG,392,414,785
Cu40.9Mg27.3Ca31.8,4,BMG,391,430,745
Cu40.9Mg22.7Ca36.4,5,BMG,396,432,719
Cu40.9Mg18.2Ca40.9,3,BMG,393,431,717
Cu36.4Mg36.4Ca27.2,5,BMG,381,400,750
Cu36.4Mg31.8Ca31.8,8,BMG,388,400,742
Cu36.4Mg27.2Ca36.4,8,BMG,383,412,706
Cu33.3Mg33.3Ca33.3,3,BMG,391,406,731
(Zr46.75Ti8.25Cu7.5Ni10Be27.5)98Al2,,,,,
(Zr46.75Ti8.25Cu7.5Ni10Be27.5)95Al5,,,,,
(Zr46.75Ti8.25Cu7.5Ni10Be27.5)92Al8,,,,,
(Zr46.75Ti8.25Cu7.5Ni10Be27.5)90Al10,,,,,
(Zr46.75Ti8.25Cu7.5Ni10Be27.5)88Al12,,,,,
(Zr46.75Ti8.25Cu7.5Ni10Be27.5)85Al15,,,,,
Zr41Ti14Cu12.5Ni9Be22.5C1,,,,,
Zr34Ti15Cu10Ni11Be28Y2,,,,,
Zr41Ti14Cu12.5Ni8Be22.5Fe2,,,,,
Zr41Ti14Cu12.5Ni5Be22.5Fe5,,,,,
Zr41Ti14Cu12.5Ni2Be22.5Fe8,,,,,
Zr41Ti14Cu12.5Be22.5Fe10,,,,,
(Zr58.9Ti5.6Cu22.2Ni13.3)88Al12,,,,,
(Zr58.9Ti5.6Cu22.2Ni13.3)84Al16,,,,,
Zr52.5Ti5Cu17.9Ni14.6Al10,,,,,
Zr45Nb10Cu13Ni10Be22,,,,,
Zr45Nb8Cu13Ni4Be22Fe8,,,,,
Zr57Nb5Cu15.4Ni12.6Al10,,,,,
Zr60Nb3Cu14Ni13Al10,,,,,
Zr55Nb9Cu15Ni11Al10,,,,,
(Zr55Nb9Cu15Ni11Al10)99B1,,,,,
Zr58Ni26.6Al15.4,,,,,
Zr55.8Ni24.8Al19.4,,,,,
Zr53Ni23.5Al23.5,,,,,
Zr45.25Cu46.25Al7.5Sn1,,,,,
(Zr55Al15Ni10Cu20)98Y2,,,,,
(Zr55Al15Ni10Cu20)96Y4,,,,,
Zr65Al10Ni10Cu15,,,,,
Zr61.88Al10Ni10.12Cu18,,,,,
Zr64.13Al10Ni10.12Cu15.75,,,,,
Zr65.025Cu14.85Ni10.125Al10,,,,,
Zr62.325Cu17.55Ni10.125Al10,,,,,
Zr61Cu18.3Ni12.8Al7.9,,,,,
Zr61Cu17.8Ni12.8Al7.9Sn0.5,,,,,
Zr61Cu17.3Ni12.8Al7.9Sn1,,,,,
Zr61Cu16.8Ni12.8Al7.9Sn1.5,,,,,
Zr61Cu16.3Ni12.8Al7.9Sn2,,,,,
Zr61Cu15.8Ni12.8Al7.9Sn2.5,,,,,
Zr60.525Cu19.35Ni10.125Al10,,,,,
Zr33Ti30Cu7.5Be27.5Al2,,,,,
Zr30Ti30Cu7.5Be27.5Al5,,,,,
Zr25Ti30Cu7.5Be27.5Al10,,,,,
Zr50Cu25Be25,,,,,
Zr35Ti30Cu8.25Be26.75,,,,,
Pd39Ni10Cu30P21,,,,,
Pd80P20,,,,,
Pd64Ni16P20,,,,,
Pd16Ni64P20,,,,,
Pd64Fe16P20,,,,,
Pd56Fe24P20,,,,,
Pd81Si19,,,,,
Pd79Ag3.5P6Si9.5Ge2,,,,,
Pt60Ni15P25,,,,,
Pt57.5Cu14.7Ni5.3P22.5,,,,,
Pt74.7Cu1.5Ag0.3P18B4Si1.5,,,,,
(Cu50Zr50)96Al4,,,,,
(Cu50Zr50)94.5Al5.5,,,,,
(Cu50Zr50)94Al6,,,,,
(Cu50Zr50)90Al10,,,,,
Cu45Zr45Al7Gd3,,,,,
Cu50Zr45Al5,,,,,
Cu46Zr44Al7Y3,,,,,
(Cu46Zr42Al7Y5)96Cr4,,,,,
(Cu46Zr42Al7Y5)96Sn4,,,,,
Cu60Zr29Ti10Sn1,,,,,
Fe48Cr15Mo14C15B6Er2,,,,,
(Fe60Cr10Mo9C13B6Er2)95Ni5,,,,,
(Fe60Cr10Mo9C13B6Er2)95Be5,,,,,
(Fe60Cr10Mo9C13B6Y2)98V2,,,,,
Fe68Cr3Mo10P6C10B3,,,,,
Fe63Cr3Mo10P12C7B5,,,,,
Fe70Mo5Ni5P12.5C5B2.5,,,,,
Ni80P20,,,,,
Co58Ta7B35,,,,,
Co56Ta9B35,,,,,
Ta42Ni36Co22,,,,,
Ti45Zr20Be35,6,BMG,597,656,1123
Ti40Zr25Be35,6,BMG,598,675,1125
Ti45Zr20Be30Cr5,7,BMG,602,678,1135
Ti40Zr25Be30Cr5,8,BMG,599,692,1101
Zr65Cu12.5Be22.5,4,BMG,585,684,1098
Zr46.75Ti8.25Ni10Cu7.5Be27.5,20,BMG,625,738,1185
Hf46Nb2Cu29.25Ni9.75Al13,,,,,
Hf49Ta2Cu27.75Ni9.25Al12,,,,,
Mg60Cu25Gd15,,,,,
(Mg65Cu25Gd10)99Ti1,,,,,
(Mg65Cu25Gd10)97Ti3,,,,,
(Mg65Cu25Gd10)95Ti5,,,,,
(Mg65Cu25Gd10)99Sn1,,,,,
(Mg65Cu25Gd10)97Sn3,,,,,
Mg58Cu27Y10Zn5,,,,,
Mg60Cu25Gd10Zn5,,,,,
Mg55Cu25Ag10Gd10,,,,,
Mg57Cu34Nd9,,,,,
Mg64Ni21Nd15,,,,,
Ca48Mg27Cu25,,,,,
Ca65Mg8.31Li9.69Zn17,,,,,
Sr60Mg18Zn22,,,,,
Sr60Li5Mg15Zn20,,,,,
Sr50Mg20Zn20Cu10,,,,,
Sr60Mg20Zn15Cu5,,,,,
Sr40Yb20Mg20Zn15Cu5,,,,,
Sr20Ca20Yb20Mg20Zn20,,,,,
Zn40Mg11Ca31Yb18,,,,,
Zn20Ca20Sr20Yb20Li11Mg9,,,,,
(Ce72Cu28)90Al10,,,,,
(Ce72Cu28)85Al10Fe5,,,,,
(Ce72Cu28)75Al10Fe15,,,,,
Nd60Al10Ni10Cu20,,,,,
Pr55Al12Fe30Cu3,,,,,
Pr60Al10Ni10Cu18Fe2,,,,,
Pr60Al10Ni10Cu16Fe4,,,,,
Pr60Al10Ni10Cu14Fe6,,,,,
Pr60Al10Ni10Cu12Fe8,,,,,
Pr60Al10Ni10Cu10Fe10,,,,,
Pr60Al10Ni10Cu5Fe15,,,,,
Pr60Al10Ni10Cu2Fe18,,,,,
Pr60Al10Ni10Fe20,,,,,
Gd51Al24Co20Zr4Nb1,,,,,
Er36Y20Al24Co20,,,,,
Ho39Al25Co20Y16,,,,,
Ho30Al24Co20Y26,,,,,
Ho40Al22Co22Y16,,,,,
La60Al20Co20,,,,,
La68Al10Cu20Co2,,,,,
Tm45Y10Al25Co20,,,,,
Tm27.5Y27.5Al25Co20,,,,,
Tm40Zr15Al25Co20,,,,,
Tm40Y15Al25Co10Ni10,,,,,
Lu45Y10Al25Co20,,,,,
(Ce10La90)68Al10Cu20Co2,,,,,
(Ce20La80)68Al10Cu20Co2,,,,,
(Ce30La70)68Al10Cu20Co2,,,,,
(Ce40La60)68Al10Cu20Co2,,,,,
(Ce50La50)68Al10Cu20Co2,,,,,
(Ce80La20)68Al10Cu20Co2,,,,,
Mg65Cu25Y9Gd1,,,,,
Mg65Cu25Y8Gd2,,,,,
Zr55Al19Co19Cu7,,,,,
(Zr59Ti6Cu22Ni13)85.7Al14.3,,,,,
Ni45Ti20Zr25Al10,,,,,
(Nb80Ta20)34Ni60Sn6,,,,,
Pt57.5Cu14.7Ni5P22.8,,,,,
Ni60Nb35Sn5,,,,,
Pd60Cu20P20,,,,,
Pd40Cu40P20,,,,,
Fe53Cr15Mo10Er1C15B6,,,,,
Fe58Mn10Cr4Mo6Er1C15B6,,,,,
Zr52.25Cu28.5Ni4.75Al9.5Ta5,,,,,
Ti50Cu23Ni20Sn7,,,,,
Ti40Zr25Ni3Cu12Be20,,,,,
Cu55Zr30Ti10Co5,,,,,
Cu60Hf30Ti10,,,,,
Ni40Cu6Ti16Zr28Al10,,,,,
Ni40Cu5Ti16.5Zr28.5Al10,,,,,
Ni40Cu5Ti17Zr28Al10,,,,,
Ni39.8Cu5.97Ti15.92Zr27.86Al9.95Si0.5,,,,,
(Nb60Ta40)34Ni60Sn6,,,,,
Mg65Y10Cu15Ag5Pd5,,,,,
Mg75Ni15Y10,,,,,
Mg65Cu20Y15,,,,,
Fe57.6Co7.2Ni7.2B19.2Si4.8Nb4,,,,,
Fe77Ga3P9.5C4B4Si2.5,,,,,
(Fe44.3Cr5Co5Mo12.8Mn11.2C15.8B5.9)98.5Y1.5,,,,,
W46Ru37B17,,,,,
Ca65Ag35,,,,,
Ca57Mg19Cu24,,,,,
(Cu50Zr50)90Al7Gd3,,,,,
Ni50Nb50,,,,,
Zr45.4Ti9.6Cu10.15Ni8.6Be26.25,,,,,
Fe60Cr10Mo9C10B6Er2Ni3,8,BMG,798,827,1431
Fe60Cr10Mo9C13B6Er2,8,BMG,808,848,1421
Fe64Cr10Mo9C15Er2,5,BMG,803,850,1429
Fe65Cr9Mo8C10B6Er2,5,BMG,796,823,1430
(Fe60Cr10Mo9C13B6Er2)98In2,4,BMG,810,840,1415
(Fe60Cr10Mo9C13B6Er2)98Pb2,5,BMG,808,851,1411
(Fe60Cr10Mo9C13B6Er2)98Al2,8,BMG,810,846,1412
(Fe60Cr10Mo9C13B6Er2)98Ni2,8,BMG,796,834,1405
(Fe60Cr10Mo9C13B6Er2)98Nb2,5,BMG,789,835,1420
(Fe60Cr10Mo9C13B6Er2)98Be2,8,BMG,793,843,1399
La55Al25Cu10Ni5Co5,,,,,
Mo52Cr14Fe14P12B8,,,,,
Mo40Co20Fe20B20,,,,,
W45Ru36B17Hf2,,,,,
Al88Ni9Ce2Fe1,,,,,
Au76.9Si9.45Ge13.65,,,,,
Au70Cu5.5Ag7.5Si17,,,,,
Pt60Cu16Co2P22,,,,,
(Cu50Zr50)86Al7Be7,,,,,
(Cu50Zr50)86Al7Ag7,,,,,
Pd39.1Ni10.1Cu29.9P20.9,,,,,
Au77.8Ge13.8Si8.4,,,,,
Fe70B5C5Si3Al5Ga2P10,,,,,
Fe41.5Ni41.5P17,,,,,
Dy40Y16Al24Co20,,,,,
La55Al15Ni10Cu10Co10,,,,,
Cu47Zr47Al6,,,,,
Cu45Zr45Al10,,,,,
(Fe85Ni15)83P17,,,,,
(Fe85Cr15)83P17,,,,,
(Fe85V15)83P17,,,,,
(Fe85Mo15)83P17,,,,,
(Fe75Ni25)83P17,,,,,
(Fe75Co25)83P17,,,,,
(Fe75Mn25)83P17,,,,,
(Fe75Cr25)83P17,,,,,
(Fe50Ni50)83B17,,,,,
(Fe50Cu50)83P17,,,,,
Pd48Ni32P20,,,,,
Al82Ni10Ce8,,,,,
Pd43Ni10Cu27P20,,,,,
Cu46Zr46Al8,5,BMG,701,783,1155
Cu50Hf43Al7,,,,,
Cu57.5Hf27.5Ti15,,,,,
Fe68Mo5Ni5Cr2P12.5C5B2.5,,,,,
Fe74.5Mo5.5P12.5C5B2.5,,,,,
Zr53.1Ti5.4Cu19.8Ni11.7Al10,,,,,
Zr62Cu15.5Ni12.5Al10,,,,,
Zr64.13Cu13.5Ni12.37Al10,,,,,
(Zr59Ti6Cu22Ni13)84Al16,,,,,
(Zr59Ti6Cu22Ni13)88Al12,,,,,
(Zr59Ti6Cu22Ni13)90Al10,,,,,
Gd40Y16Al24Co20,,,,,
(Fe60Cr10Mo9C13B6Er2)95Cu5,,,,,
Pd32Ni48P20,,,,,
Zr17Ta16Ti19Nb22Si26,,,,,
Mg50Cu50,,,,,
Zr50Ni50,,,,,
Mg50Ni50,,,,,
Mg54Cu26.5Ag8.5Gd11,,,,,
Pt42.5Cu27Ni9.5P21,,,,,
Zr50Ti50,,,,,
Zr66Al8Cu7Ni19,,,662.3,,
Zr66Al8Cu12Ni14,,,655.1,,
Zr66Al9Cu16Ni9,,,657.2,,
Zr44Ti11Cu10Ni10Be25,,,625,,
Zr45.38Ti9.62Cu8.75Ni10Be26.25,,,623,,
Pd82Si18,,,,,
Zr56.6Cu17.3Ni12.5Al9.6Ti4,,,659,,
Cu49Zr49Ag2,,,672,,
Cu47Zr47Ag6,,,674,,
Al84Ni10Y6,,,504,,
Al84Ni10Ce6,,,539,,
Al84Ni10Gd6,,,525,,
Al84Ni10Er6,,,529,,
Al86Ni9La5,,,503,,
Al86Ni9La2.5Ce2.5,,,510,,
Gd55Al25Cu10Co5Ni5,,,563,,
Gd55Al25Cu10Co10,,,563,,
Mg75Ag15Ca10,,,,,
Mg76.7Ag15.4Yb7.7,,,,,
Mg72.5Pd15Ca12.5,,,,,
Mg77.5Pd15Yb7.5,,,,,
Mg75Ag20Ca5,,,,,
Mg72.5Pd17.5Ca10,,,,,
Mg75Pd17.5Yb7.5,,,,,
Mg70Ag20Ca10,,,,,
Mg75Ag17.5Yb7.5,,,,,
Mg72.5Pd20Ca7.5,,,,,
Mg75Pd15Yb10,,,,,
Mg67.5Ag22.5Ca10,,,,,
Mg72.5Ag17.5Yb10,,,,,
Mg72.5Pd22.5Ca5,,,,,
Mg73.75Pd16.25Yb10,,,,,
Mg72.5Ag20Yb7.5,,,,,
Mg70Pd17.5Ca12.5,,,,,
Mg72.5Pd20Yb7.5,,,,,
Mg70Ag20Yb10,,,,,
Mg70Pd20Ca10,,,,,
Mg72.5Pd18.75Yb8.75,,,,,
Mg70Ag22.5Yb7.5,,,,,
Mg70Pd22.5Ca7.5,,,,,
Mg72.5Pd17.5Yb10,,,,,
Mg67.5Ag25Yb7.5,,,,,
Mg67.5Pd22.5Ca10,,,,,
Mg67.5Pd25Ca7.5,,,,,
Mg70Pd20Yb10,,,,,
Mg70Pd17.5Yb12.5,,,,,
Mg70Pd15Yb15,,,,,
Mg67.5Pd22.5Yb10,,,,,
Mg67.5Pd20Yb12.5,,,,,
Mg67.5Pd17.5Yb15,,,,,
Pd42.5Cu30Ni7.5P20,,,576,,
Pd42.5Cu27.5Ni10P20,,,584,,
Pd40Cu32.5Ni7.5P20,,,568,,
Pd40Cu25Ni15P20,,,596,,
Pd45Cu25Ni10P20,,,595,,
Pd45Cu30Ni5P20,,,577,,
Pd37.5Cu30Ni12.5P20,,,572,,
Zr66Al8Ni26,,,,,
Zr38.5Ti16.5Ni9.75Cu15.25Be20,,,630,,
Zr39.88Ti15.12Ni9.98Cu13.77Be21.25,,,629,,
Zr42.63Ti12.37Cu11.25Ni10Be23.75,,,623,,
Zr46.25Ti8.25Cu7.5Ni10Be27.5,,,622,,
Ni59Zr16Ti13Si3Sn2Nb7,,,845,,
Ni60Nd40,,,,,
Pd76Au6Si18,,,658,,
Fe65Co10Ga5P12C4B4,,,735,,
Zr55Al25Co20,,,784,,
Zr55Al20Co22.5Cu2.5,,,755,,
Zr55Al20Co17.5Cu7.5,,,743,,
Zr55Al15Co2.5Cu27.5,,,708,,
Zr55Al15Co5Cu25,,,704,,
Zr55Al15Co7.5Cu22.5,,,699,,
Zr55Al10Ni5Cu30,5.2,BMG,690,757,1158
Zr65Al7.5Ni10Cu7.5Pd10,,,660,,
Mg70Ni20Y10,,,,,
Fe61Co7Zr10Mo5W2B15,,,,,
Fe72Al5Ga2P10C6B4Si1,,,,,
Pd78Cu6Si16,,,,,
Pd73Fe7Si20,,,,,
Pd60Ni15P25,,,,,
Y60Fe30Al10,,,,,
Sm60Al10Cu5Co15Fe10,,,,,
Zr60Al15Ni25,,,,,
Zr55Ti5Al10Cu20Ni10,,,,,
Zr47Ti8Cu7.5Ni10Be27.5,,,,,
Y4Fe72B22,2,BMG,898.4,,
Y4Fe72B22Ti2,3,BMG,841.5,,
Y4Fe72B22Ta2,4,BMG,847.6,,
Y4Fe72B22Nb2,4,BMG,837.8,,
Y4Fe72B22Hf2,3,BMG,868.2,,
Fe56.05Co13.45Nb5.5B25,2.5,BMG,821,879,1510
Zr62.5Al12.1Cu7.95Ni17.45,7.5,BMG,668.9,738.2,1171.1
Zr63Al11.4Cu9.3Ni16.3,6.5,BMG,663.3,732.2,1164.3
Zr63.5Al10.7Cu10.7Ni15.1,6,BMG,653.5,724.5,1157.3
Zr64Al10.1Cu11.7Ni14.2,5,BMG,657.9,717.3,1158.5
Zr65Al8.7Cu14.4Ni11.9,4,BMG,647,709.5,1164.8
Mg65Ni20La15,0.5,BMG,451,480,812
Mg70Ni20La10,0.4,BMG,447,475,791
Mg71Ni18La11,0.5,BMG,451,479,796
Mg69Ni18La13,0.5,BMG,449,478,797
Mg60Ni23.6La16.4,2.5,BMG,450,490,819
Mg57Ni26La17,2,BMG,454,499,831
Mg50Ni30La20,1,BMG,453,510,841
Zr70Al8Cu19Ni3,1.5,BMG,630,689,1200
Zr70Al8Cu16Ni6,6,BMG,641,707,1179
Zr70Al8Cu13.5Ni8.5,10,BMG,625,707,1171
Zr70Al8Cu11Ni11,8,BMG,633,706,1175
Zr70Al8Cu6Ni16,8,BMG,631,705,1205
Zr70Al8Cu3Ni19,1.5,BMG,640,710,1220
Ti45Cu37.8Zr10Ni7.2,1,BMG,641,680,1167
Ti44.10Zr9.80Cu37.04Ni7.06Sn2.00,2,BMG,650,692,1167
Ti43.15Zr9.59Cu36.24Ni9.06Sn1.96,3,BMG,649,699,1167
Zr61.5Al10.7Cu13.65Ni14.15,5.5,BMG,669.9,737.5,1154.6
Fe71Mo4Nb1P12C10B2,2,BMG,729,777,1296
Fe71Mo3Nb2P12C10B2,1,BMG,724,766,1305
Fe71Mo2Nb3P12C10B2,1,BMG,719,757,1305
Zr55Al20Co20Cu5,5,BMG,737,815,1285
(Zr55Al20Co20Cu5)99Ag1,10,BMG,739,813,1275
(Zr55Al20Co20Cu5)97Ag3,16,BMG,740,805,1246
Fe72Y6B22,2,BMG,856,950,1413
Fe72W2Y4B22,,,841,,
Fe72W3Y3B22,,,834,,
Fe71W1Y6B22,3,BMG,845,956,1423
Fe70W2Y6B22,3,BMG,867,970,1521
Fe69W3Y6B22,4,BMG,868,973,1505
Fe68W4Y6B22,4,BMG,874,971,1504
Fe67W5Y6B22,3,BMG,882,970,1497
Fe66W6Y6B22,2,BMG,897,981,1497
Ca60Mg25Cu15,2,BMG,390,416,676
Ca35Mg25Cu40,3.5,BMG,386,429,748
Ca30Mg25Cu45,2.5,BMG,387,430,798
Ag38.4Mg30.8Ca30.8,0.5,BMG,394,426,805
Ag38.4Mg38.4Ca23.2,1.1,BMG,391,425,796
Ag46.2Ca30.7Mg23.1,0.7,BMG,399,426,765
Ag46.2Mg23.1Ca23Cu7.7,3,BMG,398,430,825
Ag46.2Ca38.4Mg15.3,0.3,BMG,407,439,809
Ag46.2Mg30.7Ca23.1,0.5,BMG,393,427,880
Ag50Ca30.8Mg19.2,1.2,BMG,426,466,797
Ag50Ca30.8Mg11.5Cu7.7,1,BMG,452,487,809
Ag53.8Ca30.5Mg7.7Cu7.7,0.3,BMG,428,488,843
Ag53.8Mg23.1Ca15.4Cu7.7,0.5,BMG,407,463,877
Ag53.8Mg23.1Ca23.1,0.7,BMG,451,488,887
Ag61.5Ca23.1Mg15.4,0.7,BMG,486,526,920
Ag38.5Mg23Ca30.8Cu7.7,2,BMG,384,416,854
Ag38.5Mg30.8Ca23Cu7.7,4,BMG,387,420,833
Ag38.5Mg38.5Ca15.3Cu7.7,2.5,BMG,405,436,842
Ag30.8Mg30.8Ca30.7Cu7.7,3,BMG,625,674,1095
Ag30.8Mg23.1Ca30.7Cu15.4,3,BMG,625,674,1095
Zr45Ti21Ni34,0.68,BMG,642,683,1134
Zr46Cu27.64Be10Ag8.36Al8,35,BMG,697,813,1129
Zr49Ti17Ni20Cu14,3,BMG,631,669,1087
Zr49Ti14Ni20Cu17,4,BMG,625,674,1095
Fe76.0C7.0Si3.3B5.0P8.7,1,BMG,779,795,1292
Fe75.0C7.0Si3.3B5.0P8.7Ga1.0,3,BMG,781,794,1282
Fe74.0C7.0Si3.3B5.0P8.7Ga2.0,3,BMG,784,800,1283
Fe72.0C7.0Si3.3B5.0P8.7Ga4.0,2,BMG,782,801,1290
(Fe74Tb1B20Si5)96Nb4,1,BMG,836,882,1459
(Fe74Tb2B20Si5)96Nb4,2.5,BMG,844,914,1440
(Fe72Tb3B20Si5)96Nb4,3,BMG,860,940,1422
(Fe71Tb4B20Si5)96Nb4,3.5,BMG,869,969,1397
(Fe70Tb5B20Si5)96Nb4,3.5,BMG,935,995,1396
(Fe69Tb6B20Si5)96Nb4,3,BMG,952,1012,1411
(Fe68Tb7B20Si5)96Nb4,2,BMG,959,1019,1438
Zr62Cu23Fe5Al10,3,BMG,651,751,1186
(Zr62Cu23Fe5Al10)99Ag1,4,BMG,656,753,1175
(Zr62Cu23Fe5Al10)97Ag3,10,BMG,658,743,1181
(Zr62Cu23Fe5Al10)95Ag5,5,BMG,663,747,1189
(Zr62Cu23Fe5Al10)93Ag7,4,BMG,664,751,1191
Cu50Zr43Al7,10,BMG,713,781,1205
(Cu50Zr43Al7)99.5Si0.5,10,BMG,719,791,1214
(Cu50Zr43Al7)99Si1,12,BMG,720,797,1226
(Cu50Zr43Al7)98.5Si1.5,4,BMG,737,798,1243
(Cu50Zr43Al7)98Si2,3,BMG,740,800,1256
Mg75Ni15Gd10,3,BMG,449,482,799.1
Mg74Ni15Gd10Ag1,3,BMG,442.3,482.7,791.4
Mg73Ni15Gd10Ag2,3.5,BMG,442.3,488.7,779.8
Mg71Ni15Gd10Ag4,4,BMG,440.3,485,773.5
Mg70Ni15Gd10Ag5,5,BMG,449.6,479.1,764.2
Mg69Ni15Gd10Ag6,7,BMG,439.2,474.5,756.9
Mg68Ni15Gd10Ag7,4,BMG,437.3,472.8,746.9
(Fe72Mo4B24)96Dy4,2,BMG,848,923,1396
(Fe72Mo4B24)95Dy5,2,BMG,853,942,1401
(Fe72Mo4B24)93Dy7,2,BMG,880,957,1406
(Fe72Mo4B24)94Dy6,3,BMG,854,945,1400
Fe60.912Co6.768Mo3.76B22.56Dy6,2,BMG,860,945,1385
Fe54.144Co13.536Mo3.76B22.56Dy6,3,BMG,852,944,1370
Fe47.376Co20.304Mo3.76B22.56Dy6,2,BMG,845,929,1367
Fe40.608Co27.072Mo3.76B22.56Dy6,2,BMG,847,927,1366
Fe33.84Co33.84Mo3.76B22.56Dy6,2,BMG,831,912,1365
Ce70Al10Cu20,2,BMG,341,408,722
La62Cu24Al11.2Mg2.8,,,390,,
La62Cu24Al10.8Mg3.2,10,BMG,387,421,710
La62Cu24Al10.5Mg3.5,10,BMG,386,431,712
La62Cu24Al9.8Mg4.2,10,BMG,386,440,719
La62Cu24Al9.0Mg5.0,,,382,,
Gd55Ni22Mn3Al20,2,BMG,533,603,955
(Ti45Cu37.8Zr10Ni7.2)98Sn2,,,650,692,1161
(Ti45Cu37.8Zr10Ni7.2)96Sn4,1,BMG,666,715,1156
(Ti45Cu37.8Zr10Ni7.2)94Sn6,2,BMG,683,739,1169
Zr46Cu37.64Ag8.36Al8,20,BMG,707,780,1154
Zr46Cu31.64Ag8.36Al8Be6,35,BMG,702,797,1103
Zr46Cu27.64Ag8.36Al8Be10,35,BMG,697,813,1129
Zr48Cu36Al8Ag8,25,BMG,690,791,1143
Ti2Zr46Cu36Al8Ag8,10,BMG,696,750,1145
Hf2Zr46Cu36Al8Ag8,20,BMG,692,794,1147
Hf4Zr44Cu36Al8Ag8,20,BMG,694,795,1155
Hf6Zr42Cu36Al8Ag8,15,BMG,695,796,1187
Nb2Zr46Cu36Al8Ag8,10,BMG,707,765,1150
Fe2Zr48Cu34Al8Ag8,10,BMG,705,806,1169
Au2Zr48Cu34Al8Ag8,20,BMG,705,799,1153
Au4Zr48Cu32Al8Ag8,20,BMG,713,806,1153
Au6Zr48Cu30Al8Ag8,15,BMG,723,813,1159
Pd2Zr48Cu34Al8Ag8,30,BMG,699,794,1140
Pd4Zr48Cu32Al8Ag8,25,BMG,705,795,1153
Pd6Zr48Cu30Al8Ag8,20,BMG,709,796,1155
Ni2Zr48Cu34Al8Ag8,25,BMG,687,797,1131
Ni4Zr48Cu32Al8Ag8,30,BMG,693,788,1129
Ni6Zr48Cu30Al8Ag8,25,BMG,695,779,1131
Fe58.40Co6.48Mo14C15B6Er0.12,2,BMG,781,842,1403
Fe58.28Co6.47Mo14C15B6Er0.25,3,BMG,782,843,1399
Fe58.05Co6.45Mo14C15B6Er0.50,4,BMG,790,845,1403
Fe57.83Co6.42Mo14C15B6Er0.75,4,BMG,781,838,1394
Fe57.6Co6.4Mo14C15B6Er1,3.5,BMG,776,830,1398
Fe56.7Co6.3Mo14C15B6Er2,1.5,BMG,767,809,1415
Zr60Cu25Al10Fe5,4,BMG,668,750,1179
Zr60Cu25Al10Fe4Ag1,5,BMG,668,753,1180
Zr60Cu25Al10Fe3Ag2,8,BMG,667,754,1182
Zr60Cu25Al10Fe2Ag3,6,BMG,665,748,1201
Zr60Cu25Al10Fe1Ag4,4,BMG,664,741,1207
Zr60Cu25Al10Ag5,4,BMG,660,729,1209
Fe75.5C7Si3.3B5.5P8.7,1,BMG,778,801,1321
Fe73.2C7Si3.3B5.5P8.7Cr2.3,2,BMG,786,810,1314
Fe71.2C7Si3.3B5.5P8.7Cr2.3Al2,3,BMG,788,809,1298
Fe68.2C7Si3.3B5.5P8.7Cr2.3Al2Co3,4,BMG,789,808,1296
(Cu50Zr43Al7)98Er2,15,BMG,697,773,1172
(Cu50Zr43Al7)96Er4,12,BMG,687,751,1154
(Cu50Zr43Al7)94Er6,10,BMG,653,700,1150
Zr47Cu44Al9,4,BMG,716.5,777.1,1164.4
(Zr47Cu44Al9)99Nb1,8,BMG,724,778.5,1166.7
(Zr47Cu44Al9)98Nb2,10,BMG,718.9,768.3,1164.6
(Zr47Cu44Al9)97Nb3,8,BMG,725.3,761.1,1164.9
(Zr47Cu44Al9)95Nb5,6,BMG,725.7,756.5,1160.4
Cu48Zr48Al4,2,BMG,683,743,1191
Cu45Zr48Al4Ga3,5,BMG,703,763,1174
Cu40Zr48Al4Ag8,9,BMG,684,756,1129
Cu46.5Zr48Al4Nb1.5,5,BMG,687,744,1181
Cu47.5Zr48Al4Ni0.5,3,BMG,688,743,1193
Cu47.5Zr48Al4V0.5,2,BMG,695,747,1192
Cu47.7Zr48Al4Co0.3,3,BMG,690,744,1195
Cu47.5Zr48Al4Cr0.5,3,BMG,689,744,1195
Cu47.5Zr48Al4Fe0.5,3,BMG,692,743,1194
Cu47.7Zr48Al4Mo0.3,1.5,BMG,,,1192
Cu47.7Zr48Al4W0.3,1.5,BMG,,,1201
Zr52Co25Al23,2,BMG,781,841,1320
(Fe72B24Nb4)97Y3,4,BMG,845,924,1430
(Fe72B24Nb4)95.5Y4.5,7,BMG,857,958,1349
Ti41Zr25Be26Ni8,20,BMG,594,652,1044
(Ti41Zr25Be26Ni8)98Cu2,25,BMG,600,654,1023
(Ti41Zr25Be26Ni8)96Cu4,30,BMG,593,652,1032
(Ti41Zr25Be26Ni8)94Cu6,30,BMG,600,661,972
(Ti41Zr25Be26Ni8)93Cu7,52,BMG,609,664,980
(Ti41Zr25Be26Ni8)92Cu8,52,BMG,604,664,979
(Ti41Zr25Be26Ni8)90Cu10,30,BMG,596,666,990
(Ti41Zr25Be26Ni8)88Cu12,20,BMG,595,670,1000
Fe41Co7Cr15Mo14Y2C15B6,,,789,883,1438
(Fe41Co7Cr15Mo14Y2C15B6)99.75Cu0.25,,,818,882,1435
(Fe41Co7Cr15Mo14Y2C15B6)99.5Cu0.5,,,825,885,1436
Fe71Nb6B23,1,BMG,825,865,1494
Fe70Er1Nb6B23,1.5,BMG,827,872,
Fe68Er3Nb6B23,2.5,BMG,853,920,
